datetime,wifi,time_sync,rd_present,rd_distance_mm,rd_velocity_cm_s,rd_angle_deg,rd_x_mm,rd_y_mm,c4001_present,c4001_distance_m,c4001_velocity_m_s,c4001_energy,c4001_raw_targets,c4001_raw_distance_m,c4001_raw_velocity_m_s,c4001_raw_energy
2026-05-09 18:00:56,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:56,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:56,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:56,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:56,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:56,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:56,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:56,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:56,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:56,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:56,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:57,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:57,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:57,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:57,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:57,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:57,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:57,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:57,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:57,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:57,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:57,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:57,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:57,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:57,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:57,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:57,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:57,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:57,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:57,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:57,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:58,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:58,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:58,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:58,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:58,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:58,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:58,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:58,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:58,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:58,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:58,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:58,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:58,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:58,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:58,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:58,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:58,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:58,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:58,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:58,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:59,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:59,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:59,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:59,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:59,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:59,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:59,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:59,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:59,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:59,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:59,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:59,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:59,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:59,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:59,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:59,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:59,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:59,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:59,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:00:59,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:00,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:00,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:00,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:00,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:00,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:00,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:00,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:00,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:00,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:00,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:00,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:00,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:00,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:00,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:00,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:00,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:00,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:00,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:00,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:00,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:01,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:01,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:01,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:01,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:01,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:01,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:01,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:01,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:01,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:01,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:01,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:01,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:01,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:01,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:01,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:01,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:01,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:01,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:01,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:01,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:02,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:02,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:02,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:02,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:02,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:02,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:02,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:02,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:02,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:02,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:02,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:02,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:02,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:02,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:02,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:02,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:02,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:02,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:02,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:02,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:03,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:03,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:03,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:03,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:03,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:03,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:03,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:03,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:03,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:03,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:03,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:03,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:03,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:03,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:03,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:03,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:03,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:03,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:03,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:03,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:04,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:04,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:04,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:04,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:04,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:04,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:04,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:04,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:04,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:04,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:04,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:04,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:04,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:04,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:04,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:04,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:04,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:04,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:04,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:04,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:05,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:05,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:05,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:05,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:05,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:05,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:05,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:05,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:05,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:05,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:05,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:05,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:05,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:05,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:05,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:05,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:05,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:05,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:05,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:05,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:06,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:06,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:06,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:06,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:06,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:06,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:06,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:06,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:06,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:06,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:06,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:06,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:06,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:06,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:06,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:06,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:06,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:06,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:06,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:06,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:07,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:07,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:07,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:07,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:07,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:07,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:07,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:07,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:07,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:07,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:07,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:07,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:07,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:07,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:07,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:07,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:07,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:07,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:07,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:07,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:08,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:08,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:08,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:08,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:08,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:08,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:08,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:08,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:08,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:08,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:08,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
2026-05-09 18:01:08,1,1,0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0
